author,title,times,url
oneyear,啥是Design Sprint设计冲刺?,2016-07-14T22:25:50+08:00,http://www.jianshu.com/p/4705fed2bb69
蛋解创业,致某些创业爱好者、行为艺术VC和玄幻型媒体们,2016-09-18T13:56:35+08:00,http://www.jianshu.com/p/879e7076961a
在线江湖体验评测室,越运动越时尚，戴上荣耀手环3骑行初体验,2017-11-20T21:15:07+08:00,http://www.jianshu.com/p/5eb976806fd2
点融黑帮,服务注册与发现,2016-11-18T15:19:01+08:00,http://www.jianshu.com/p/c144a577f3d1
无夜之星辰,一个程序猿的理财和反思,2017-10-07T00:19:25+08:00,http://www.jianshu.com/p/b92a571e4081
jackjoe,技术团队管理笔记(一)-识人,2017-11-19T22:25:47+08:00,http://www.jianshu.com/p/8370f7c95237
张丰哲,写出我的第一个框架：迷你版Spring MVC,2017-06-11T11:56:43+08:00,http://www.jianshu.com/p/f454662f497e
吃鸡蛋的菜猪,中国移动拟8400万复活“飞信” 欲叫板微信？支付宝都没做到,2017-11-19T00:51:00+08:00,http://www.jianshu.com/p/c4774f6fad29
特立独行的wo,推荐Leangoo团队协作的20个理由,2017-05-10T16:10:11+08:00,http://www.jianshu.com/p/1aade4106c86
小程故事多,小程聊微服务-基于dubbo的mock测试系统,2017-02-04T14:30:41+08:00,http://www.jianshu.com/p/c128ed5c394e
一支铅笔画,令人尴尬的女生头像,2016-12-31T12:51:41+08:00,http://www.jianshu.com/p/e7b0075b1e9f
小腊月,深入理解Java类加载机制（一）,2017-03-26T13:25:45+08:00,http://www.jianshu.com/p/b6547abd0706
程序员联盟,看完了苹果发布会，来聊聊买iPhone X还是Note 8,2017-09-13T08:05:06+08:00,http://www.jianshu.com/p/42dbca6cbc7b
higer,什么是工作量证明？,2017-02-20T23:30:07+08:00,http://www.jianshu.com/p/2b71e4e646da
zhwhong,[透析] 卷积神经网络CNN究竟是怎样一步一步工作的？,2016-12-17T23:55:56+08:00,http://www.jianshu.com/p/fe428f0b32c1
semo四木_,交互设计如何为业务赋能--谈谈网易严选企业购,2017-06-28T23:06:26+08:00,http://www.jianshu.com/p/6a12f0ff9c1d
王树义,如何用Python从海量文本抽取主题？,2017-06-21T16:49:02+08:00,http://www.jianshu.com/p/fdde9fc03f94
athomas,专访简书刘英滕 | 未来，以「产品设计」定位自己的设计师会越来越多,2017-11-17T12:25:20+08:00,http://www.jianshu.com/p/4cb1f6d5d605
把时间当做榴莲,AI 简易入门：AI 技术落地框架、以语音交互为例的具体流程,2017-11-06T07:05:43+08:00,http://www.jianshu.com/p/ca6401195a5c
huber,虾米音乐产品分析,2016-11-06T21:12:33+08:00,http://www.jianshu.com/p/bfbd07f12aa3
尘世小书虫,怎么看待美国职业市场中计算机专业一枝独秀的局面,2017-11-20T09:03:49+08:00,http://www.jianshu.com/p/c95536903b86
小遥yao,共享单车的寒冬是否已经来临？,2017-11-19T21:21:03+08:00,http://www.jianshu.com/p/1858637b7ca3
无声的和谐,Snapseed基础教程手把手教你手机修大片（三）,2017-01-31T15:59:34+08:00,http://www.jianshu.com/p/a3437c0c4d09
独见晓焉,奇葩程序员遇上了奇葩公司,2017-09-27T15:48:48+08:00,http://www.jianshu.com/p/a476f1550220
今天你不奋斗明天你就落后,阿里之路（二）,2017-11-11T12:43:18+08:00,http://www.jianshu.com/p/a40f47cf006b
王者小于帮,玩了100局都不会用的英雄是谁？玩家表示整套刺客都不会！,2017-11-15T22:49:15+08:00,http://www.jianshu.com/p/99e60d3ecc4c
王树义,如何用Python和深度神经网络锁定即将流失的客户？,2017-11-19T18:27:22+08:00,http://www.jianshu.com/p/7c08e9d79514
剽悍一小兔,三分钟学会用SpringMVC搭建最小系统（超详细）,2016-08-28T11:28:00+08:00,http://www.jianshu.com/p/0ccaa4af05fc
派派呀派派呀,小白PM必备：这些公众号你早该关注了,2016-12-07T19:22:59+08:00,http://www.jianshu.com/p/1523ffc468f6
邹志楠,如何优雅的设计App启动页,2017-11-14T00:15:33+08:00,http://www.jianshu.com/p/59636623fa60
federerchou,使用Nativescript和Angular2构建跨平台APP,2016-06-30T11:52:40+08:00,http://www.jianshu.com/p/31c3890c51ce
阳春是你,elasticsearch  官方API翻译  聚合,2017-06-21T15:02:58+08:00,http://www.jianshu.com/p/4a8fece32678
我是磊少,没错，内容电商就是个“坑”,2017-11-20T15:55:06+08:00,http://www.jianshu.com/p/71263577caac
Lunqi,SpringBoot的日志管理,2016-09-22T20:58:30+08:00,http://www.jianshu.com/p/969e47cefa78
_张晓龙_,DDD分层架构的三种模式,2017-07-16T18:57:50+08:00,http://www.jianshu.com/p/a775836c7e25
读饭,《爆品战略》一张图看懂爆品三大法则,2016-11-24T14:11:15+08:00,http://www.jianshu.com/p/978ef0a77c5f
无知者云,领域驱动设计(DDD)实现之路,2017-04-06T12:52:44+08:00,http://www.jianshu.com/p/cdbefdd55b99
百转春秋,SpringBoot单元测试,2017-05-23T14:50:51+08:00,http://www.jianshu.com/p/813fd69aabee
不懂技术的爱迪生,<精华篇>：懒人demo大全更新至4.0版  (oc + swift),2016-08-06T20:41:05+08:00,http://www.jianshu.com/p/cc40671c5fbc
sunljz,实现 iOS App 在线安装(局域网OTA),2015-10-19T15:42:54+08:00,http://www.jianshu.com/p/0546968b2d91
嘟爷MD,Java多线程干货系列—（一）Java多线程基础,2017-04-26T20:30:16+08:00,http://www.jianshu.com/p/8a04b5ec786c
庸碌无为,Retrofit2 学习总结,2016-08-11T11:34:26+08:00,http://www.jianshu.com/p/a8b88c7fe831
大鸡汁,刘鑫江歌案/为什么有些人要把矛头指向咪蒙？,2017-11-15T16:46:10+08:00,http://www.jianshu.com/p/6ac7f902df17
一珩,男孩子别随便选择做码农,2016-05-02T17:58:43+08:00,http://www.jianshu.com/p/5c1760da2d9b
捕手志,王小川：热爱，会让你克服掉所有困难 |捕手志,2017-11-17T09:45:04+08:00,http://www.jianshu.com/p/4bf0520965cb
企汇网,互联网推广要先从了解用户开始,2016-09-05T09:35:01+08:00,http://www.jianshu.com/p/aeb6aeb63ccf
产品张琪,16-移动互联网的十种广告形式,2016-08-30T08:37:18+08:00,http://www.jianshu.com/p/cff87257c162
地球折叠,【书评】《科技之巅2》：对2017年10大全球突破性技术的点评,2017-11-20T10:57:16+08:00,http://www.jianshu.com/p/8bcb0ad2ac0e
余叔_余佰诺,我是如何用自媒体吸粉卖产品，一年内从0到百万！,2017-02-25T18:52:52+08:00,http://www.jianshu.com/p/28c13546a1e0
Tsy远,微信扫码支付全解析,2016-07-11T11:04:48+08:00,http://www.jianshu.com/p/168c6fe66661
网络小夏,一个坚持做了7年的互联网营销推广的公司，未来会如何？,2017-03-01T18:52:21+08:00,http://www.jianshu.com/p/a6394c8c0a00
milter,机器学习面试之偏差方差,2017-11-20T09:23:10+08:00,http://www.jianshu.com/p/23550b50b6c1
格列柯南,在简书写作的，都应该缅怀一下这个人,2017-11-18T00:07:52+08:00,http://www.jianshu.com/p/cd437aa3641c
立哥行,互联网营销的成功思维：SoLoMo和SURE,2016-08-27T10:18:59+08:00,http://www.jianshu.com/p/e687de3bcec2
新设计青年,一招教你让交互方案更靠谱——目标导向设计法（上）,2017-02-05T22:49:58+08:00,http://www.jianshu.com/p/2d2bc2eb249e
低调的微胖,linux服务器中Jenkins集成git、Gradle持续构建Springboot项目,2017-05-22T22:23:39+08:00,http://www.jianshu.com/p/eb3cbb34be97
齐帆齐,公众号通常多久拿到原创？,2017-11-07T12:39:40+08:00,http://www.jianshu.com/p/0932a96c8706
浮云发发,没有BAT的光环，我要怎样才能实现创业成功的梦想？,2017-02-19T02:46:45+08:00,http://www.jianshu.com/p/5d8b4c679aab
被称为L的男人,思维导图学 《Java编程思想》,2017-04-09T11:51:57+08:00,http://www.jianshu.com/p/659f2599bde9
架构师小秘圈,直播技术极简教程,2017-09-22T16:21:44+08:00,http://www.jianshu.com/p/bc542f1fae89
方伟Rey,【产品】对活动页的思考,2017-11-16T13:56:24+08:00,http://www.jianshu.com/p/0582ebe06b2e
Java团长,给Java新手的一些建议——Java知识点归纳(Java基础部分),2017-04-01T10:50:41+08:00,http://www.jianshu.com/p/a33bf3d024bb
小播读书,《错误的行为》(1) 你会为节省10块钱，去更远的地方买电视吗？,2017-11-18T06:47:43+08:00,http://www.jianshu.com/p/af01b5b9e315
雪利小姐,职场要“用心”，更要“用脑”,2016-12-14T22:59:43+08:00,http://www.jianshu.com/p/94b4ad34b22a
雪利小姐,是的，你终将挺过一次次跌破谷底的绝望,2017-05-14T20:24:07+08:00,http://www.jianshu.com/p/647ce8831f09
雪利小姐,身边的人怎么都比自己厉害？那就对了,2017-03-02T23:23:34+08:00,http://www.jianshu.com/p/49838f589fce
嘟爷MD,Java基础与提高干货系列——Java反射机制,2017-04-26T20:31:16+08:00,http://www.jianshu.com/p/f67182a482eb
刀哥01,华强北购买手机指南，一个背包客的自述,2017-11-14T01:44:24+08:00,http://www.jianshu.com/p/e891471debf5
耿彪,明星挂职互联网公司，郭德纲们在打什么算盘？,2017-11-19T22:52:14+08:00,http://www.jianshu.com/p/b6a269787f48
驴光掠影,你离真正的聪明有多远,2017-04-20T14:44:34+08:00,http://www.jianshu.com/p/4716bd285a3b
爱吃西瓜的番茄酱,成为一名数据分析师，应该掌握怎样的技术栈？,2017-11-16T19:56:40+08:00,http://www.jianshu.com/p/d97da96e5be2
纽约老李校长,咪蒙说让你休学你就休学么？,2017-05-06T17:22:53+08:00,http://www.jianshu.com/p/913494889085
玩死队友TM,公众号常见的运营和推广方法(互联网干货，职场防身用）,2016-08-12T14:14:43+08:00,http://www.jianshu.com/p/4f800a127994
LucasHC,适合所有人看的一篇推广 — 来自百度经验,2017-11-04T23:35:47+08:00,http://www.jianshu.com/p/600b543e70cc
委婉的鱼,零基础学习PhotoshopCS6︱第十课 图层蒙版,2017-07-19T06:18:21+08:00,http://www.jianshu.com/p/2bb89a3d7758
又拍云,WebP 的前世今生,2017-11-08T11:39:54+08:00,http://www.jianshu.com/p/b18cbc22472a
互联网er科技,简书深度使用报告，原来你是这样的简书,2017-10-11T22:16:54+08:00,http://www.jianshu.com/p/f4a5471dc473
西瓜设计研究所,干货分享 | 创业公司绝对不会告诉你他们在用的工具们 VOL.II,2017-02-01T14:44:22+08:00,http://www.jianshu.com/p/e6207f59ac62
西瓜设计研究所,干货分享 | 创业公司绝对不会告诉你他们在用的工具们 VOL.III,2017-02-03T20:17:14+08:00,http://www.jianshu.com/p/9ff4561c8952
西瓜设计研究所,干货分享 | 创业公司绝对不会告诉你他们在用的工具们 VOL.IV,2017-02-08T01:51:26+08:00,http://www.jianshu.com/p/31be45523bbd
心情的蛊惑,App上架流程,2017-04-13T16:18:51+08:00,http://www.jianshu.com/p/d10581a798f6
章台,#动效#下拉刷新趋势分析,2017-11-19T19:36:25+08:00,http://www.jianshu.com/p/51d8696103c5
gordonchoi,我500人微信群里的242条提问 - 数据分析、工具、流量、自我提升,2017-11-19T14:23:17+08:00,http://www.jianshu.com/p/7b1374a30d0b
娜娜na哦,社交媒体究竟对我们的生活做了什么,2017-11-19T11:28:44+08:00,http://www.jianshu.com/p/d3b69256d95d
勾俊伟,小公司怎么做网络营销？先做老板的个人品牌吧！,2016-09-18T10:02:05+08:00,http://www.jianshu.com/p/2badbea1dc2f
楠孩子,知识付费是头风口上的猪么？,2017-11-07T20:15:06+08:00,http://www.jianshu.com/p/99f3793bc0b4
w_jeff,我们是否应该赚不该赚的钱？,2017-01-17T11:40:13+08:00,http://www.jianshu.com/p/991cbc4b0466
sunhaiyu,基于Hexo搭建博客并部署到Github Pages,2016-09-22T17:21:34+08:00,http://www.jianshu.com/p/2b09156ee5b1
PM_allen,产品经理的薪资究竟受什么影响？产品经理需要怎样规划自己的发展路径？在北京的产品经理们目前发展得怎么样？,2017-10-21T14:30:34+08:00,http://www.jianshu.com/p/3b0ad197f03e
勾俊伟,不懂营销也没钱！如何在网上火起来？,2016-09-09T10:22:03+08:00,http://www.jianshu.com/p/d043c0b6723e
小胖辣评,非洲最火的手机之一，名字真是奇葩！叫Boom J8！,2017-05-10T16:15:08+08:00,http://www.jianshu.com/p/fd1aa76e39ab
毛敦,罗辑思维两年估值13亿，papi酱该怎么变现？,2016-03-16T19:23:42+08:00,http://www.jianshu.com/p/4fd6fa425b30
java进阶架构师,程序员发布：一张图读懂支撑阿里双十一1682亿的技术架构体系,2017-11-16T11:49:06+08:00,http://www.jianshu.com/p/7874b1cabf52
老林还年少,游戏策划如何提一份靠谱的角色设计方案？,2017-05-10T12:38:49+08:00,http://www.jianshu.com/p/f11eb25115d1
北邮老土,再说点儿关于智能音箱的事儿,2017-11-19T09:21:04+08:00,http://www.jianshu.com/p/c739496bac47
丧心病狂刘老湿,2016地球人民AV观赏年终总结,2017-01-07T09:20:27+08:00,http://www.jianshu.com/p/49159a91a04f
我是磊少,【揭秘】朋友圈疯传的串珠子，是一个什么样的存在？,2017-11-13T00:02:15+08:00,http://www.jianshu.com/p/adb293f8403f
柯高峰,为什么我不希望区块链现在涨？,2017-07-19T00:46:32+08:00,http://www.jianshu.com/p/8a56442b06ad
灵感编程,C语言在VS2017环境下写俄罗斯方块的感悟,2017-06-06T19:46:42+08:00,http://www.jianshu.com/p/6fc500fe98da
EverJJ,有道云笔记App产品体验报告,2016-10-03T00:06:38+08:00,http://www.jianshu.com/p/4aa3d8fcf31f
未来十年新零售,年轻是资本，但仅有年轻就能成功?从90后创业者说开去,2017-11-19T09:58:45+08:00,http://www.jianshu.com/p/dccab1b84089
裂痕之光,这样玩转微信社群，最大化你的个人价值,2017-11-19T08:09:51+08:00,http://www.jianshu.com/p/eb840a012e92
小商帮,马云做《功守道》的内在逻辑,2017-11-14T11:44:56+08:00,http://www.jianshu.com/p/6fba4ca70a07
旁边有个王,声音里的安全密码，你说的话还是非常有分量,2017-11-19T10:16:55+08:00,http://www.jianshu.com/p/a7502836e8d3
CodingFish, 微信监控机器学习、深度学习训练过程，可视化,2017-11-10T17:52:28+08:00,http://www.jianshu.com/p/313c11cb4306
芳菲菲兮,江歌已走，我们还应相信善良,2017-11-15T07:17:12+08:00,http://www.jianshu.com/p/48fb8c746413
祥梦青荷,原创诗词,2017-05-13T01:05:55+08:00,http://www.jianshu.com/p/3cf4e4fbb9e1
颜悬哉,知识付费困境：为什么花钱学习的人越来越少了？,2017-06-06T10:22:20+08:00,http://www.jianshu.com/p/525c0d32e8fe
重走Java,程序员自学的短板你发现了没有？,2017-03-23T17:19:04+08:00,http://www.jianshu.com/p/a7fa185103a3
jackmk,《 Java编程思想(第4版)》.pdf--电子书,2017-05-17T15:46:46+08:00,http://www.jianshu.com/p/6537cb051870
My_Oh_My,你一定喜欢看的 Webpack 2.× 入门实战,2017-06-10T21:45:37+08:00,http://www.jianshu.com/p/b83a251d53db
匠丶,理解Linux系统负荷,2017-06-07T15:33:38+08:00,http://www.jianshu.com/p/00833cb7ed38
Do筷子,机械专业就业前景分析,2016-10-17T11:58:19+08:00,http://www.jianshu.com/p/3af162d85125
tikyle,【计算智能】目标优化智能算法之遗传算法（Python实现）,2017-04-19T15:10:21+08:00,http://www.jianshu.com/p/9c1d5eaf1c0c
Kulbear,入门神经网络：前馈,2017-02-12T12:02:28+08:00,http://www.jianshu.com/p/35ac2f062fa1
尸叔,封住我的嘴，我也要分享这些好用但是你不知道的设计网站,2016-09-03T07:35:49+08:00,http://www.jianshu.com/p/3e300f2e44b4
倪叔think,后发而先至，vivo X20引领全面屏时代,2017-11-18T11:45:18+08:00,http://www.jianshu.com/p/ca72d88fb486
_CallMe靠谱叔,Python新手也会写的Alfred Workflow,2016-12-08T13:07:04+08:00,http://www.jianshu.com/p/4b980a0193b6
指尖流年,PHP 网易云音乐歌手和热门歌曲信息抓取,2017-11-05T21:01:24+08:00,http://www.jianshu.com/p/972054613890
SingleoD,Android进阶之路——文件读写,2016-06-16T19:48:36+08:00,http://www.jianshu.com/p/4c020b45f9e3
foruok,软件架构师的12项修炼,2017-11-18T07:04:37+08:00,http://www.jianshu.com/p/e0e125308e1c
lyb16号,打印+共享新模式，会成为共享经济的下一个风口吗？,2017-06-07T14:09:45+08:00,http://www.jianshu.com/p/c766ff73b202
从0开始学产品,只会做前台产品？后台产品同样重要,2017-01-25T09:20:20+08:00,http://www.jianshu.com/p/042ee6fc8ccc
ONES_Piece,意大利设计公司的试错之路：为什么我们用设计冲刺启动新项目？,2017-11-15T08:43:05+08:00,http://www.jianshu.com/p/ea69f6e092d4
陈信诚,“+社交”时代，个人与企业的新机遇,2017-11-17T15:42:37+08:00,http://www.jianshu.com/p/b4e743848f9b
马虎眼,有逼格的互联网青年都在用什么APP？ ,2017-11-13T14:24:52+08:00,http://www.jianshu.com/p/f25ba69e40a2
马虎眼,一个产品人的自白，如何打造一款成功的产品,2017-10-10T12:58:08+08:00,http://www.jianshu.com/p/2464c795477d
捕手志,刘强东：人就像沙漠里的一粒沙，我只是有幸被风吹起来了 |捕手志,2017-11-12T21:07:50+08:00,http://www.jianshu.com/p/e80535ffc48d
zl001,有种调试叫“摸着石头过河”,2017-04-27T12:03:42+08:00,http://www.jianshu.com/p/c42b84ab49cf
乱刀,秘密|这几个特别的搜索网站你知道吗,2017-04-20T20:28:22+08:00,http://www.jianshu.com/p/3b3fc78f0aa0
Tina徐玉环,一文看懂，微信还信用卡为何收取手续费？,2017-11-18T08:18:16+08:00,http://www.jianshu.com/p/3813bf5fc049
驰骋于天下,关于双11，马云爸爸最不想让你知道的四个秘密,2017-11-11T09:05:56+08:00,http://www.jianshu.com/p/09f8cc0c1e3b
Tonytoni,B2C Vs C2C 深度剖析大搜车和瓜子二手车的商业模式,2017-11-17T22:41:34+08:00,http://www.jianshu.com/p/4a44ede6ab75
higer,“集福”运动和马云的小算盘,2017-01-25T12:04:56+08:00,http://www.jianshu.com/p/1fd47eff4e29
繁著,【Arduino基础教程】MQ135空气质量检测模块,2016-06-23T23:45:33+08:00,http://www.jianshu.com/p/db2be7aa6659
keyu88888,改善程序员生活质量的 3+10 习惯,2017-11-17T17:45:57+08:00,http://www.jianshu.com/p/8fd540a2fe8b
野蛮人诺基亚,百度发力优化手机搜索，但我仍然有点担心,2017-11-16T10:02:22+08:00,http://www.jianshu.com/p/341be19db749
青布渗露,自己搞定各种证件相片回执,2016-02-17T09:55:28+08:00,http://www.jianshu.com/p/3ec9461b4ff8
陈棠_七光年,Axure|中继器，实现页面布局的切换,2016-09-25T21:51:48+08:00,http://www.jianshu.com/p/088f34cd82ac
壹诺思维,人工智能来了，教育该怎么玩,2017-11-03T01:07:56+08:00,http://www.jianshu.com/p/bfe74bbd55c1
林馆长,成功向来不具备普遍性，小蓝车CEO李刚来信致歉，辜负了大家的期望,2017-11-17T13:50:43+08:00,http://www.jianshu.com/p/13a6740569d2
web前端程序员,董明珠对话：程序员平均年薪40万！为什么却很少见程序员炫富？,2017-11-17T15:50:28+08:00,http://www.jianshu.com/p/8923a6e6d5c3
阿里云云栖社区,阿里云在美推出MaxCompute大数据计算平台,2017-11-17T10:18:45+08:00,http://www.jianshu.com/p/d0d10b29f39c
走在的路上的人,什么是PV、UV、IP、VR、点击率、转化率、转换次数,2017-10-01T15:12:01+08:00,http://www.jianshu.com/p/754f67e31427
higer,区块链应用落地为何如此困难,2017-03-27T23:25:56+08:00,http://www.jianshu.com/p/eb5bb198a52f
蓝桥飞,游戏策划入门修行（六）——浅析基础副本系统的设计,2016-07-08T08:32:53+08:00,http://www.jianshu.com/p/cbcb31126676
宇坤的简书,速来围观，必须将意见领袖（KOL）说个究竟,2016-09-14T22:51:53+08:00,http://www.jianshu.com/p/d7096e4ca7f8
一斤代码,如何让你的问题不再有去无回？,2017-04-22T12:11:49+08:00,http://www.jianshu.com/p/cb7d414afb94
风铃无声江舟听雨,优秀程序员眼中的整洁代码,2017-11-09T16:45:53+08:00,http://www.jianshu.com/p/25aea98919c7
pro_cookies,iOS逆向开发第二章-建立Tweak工程,2017-04-11T11:37:43+08:00,http://www.jianshu.com/p/f43081594d67
占小狼,Netty源码分析之服务启动,2016-08-07T18:10:48+08:00,http://www.jianshu.com/p/e577803f0fb8
碎碎恋产品,新书《电商产品经理宝典》—— 解密鲜为人知的电商后台产品,2017-10-26T11:32:35+08:00,http://www.jianshu.com/p/4122514b55fa
MindStore,App 已死，服务永生？看渡鸦科技 CEO 吕骋如何说,2016-08-29T11:34:36+08:00,http://www.jianshu.com/p/367b4b3f2848
大大大大峰哥,Gitkraken一个又炫又容易上手的Git图形化工具,2016-10-22T23:09:44+08:00,http://www.jianshu.com/p/0b41e8456650
crossoverJie,SSM(十) 项目重构-互联网项目的Maven结构,2017-03-04T01:43:26+08:00,http://www.jianshu.com/p/6147a4ea393f
一虎笔记,五分钟带你入门TensorFlow,2017-09-17T11:10:59+08:00,http://www.jianshu.com/p/2ea7a0632239
杰伦哎呦哎呦,神奇的LDA主题模型,2017-04-27T23:12:57+08:00,http://www.jianshu.com/p/a19a9bc02342
陈信诚,逼人买到剁手指的套路与反套路,2017-11-13T02:34:02+08:00,http://www.jianshu.com/p/c7d40212e80c
Cardin,脑洞丨如何解决顺风车主跳单问题？,2017-11-17T12:03:00+08:00,http://www.jianshu.com/p/74dde65a9fc8
七年二村,你的背包装着你的思维,2017-03-12T07:56:03+08:00,http://www.jianshu.com/p/bdd9ebc8b787
风静縠纹平,开博随笔,2017-11-15T14:40:50+08:00,http://www.jianshu.com/p/02d138870c9b
Creator_Ly,XiaomiRouter自学之路(01-项目背景),2017-02-12T22:02:05+08:00,http://www.jianshu.com/p/9dc6344c7ad3
风铃无声江舟听雨,提高程序员职业生涯的十四条经验,2017-10-23T19:26:29+08:00,http://www.jianshu.com/p/2cfb2d4f0370
Tsy远,微信公众号支付全解析,2016-07-11T10:51:12+08:00,http://www.jianshu.com/p/f1df7ed364c6
闫浩,“微博故事”还是寄希望于快手吧，毕竟这事儿QQ和陌陌都做不成,2017-11-01T17:50:27+08:00,http://www.jianshu.com/p/4b7e4de12290
淘果果,线上问题解决的思路,2017-11-17T12:28:42+08:00,http://www.jianshu.com/p/1279a532fef8
智黑生活家,不久后，武汉的这个警局可能一个警察都没有了……,2017-11-17T11:36:03+08:00,http://www.jianshu.com/p/46002bdfed57
秋之川,【落叶142】无戒日更挑战营感言：日更让我赚到了很多！,2017-04-09T21:56:58+08:00,http://www.jianshu.com/p/fec0b5be2aa8
超哥Jason,我对社群的所有理解：这也许是我写的最后一篇关于社群的文章了,2016-10-23T17:42:07+08:00,http://www.jianshu.com/p/fb551bdac7e1
小怪聊职场,运维｜Nginx+Tomcat+Memcached实现负载均衡及Session共享,2017-05-02T22:07:30+08:00,http://www.jianshu.com/p/fcf810ae1659
书海陶然,WEB请求处理四：Tomcat配置实践,2016-07-05T16:57:44+08:00,http://www.jianshu.com/p/b5a3c269cae3
书海陶然,WEB请求处理三：Servlet容器请求处理,2016-06-30T16:32:40+08:00,http://www.jianshu.com/p/571c474279af
网易云基础服务,云计算的前世今生（上）,2017-01-12T10:32:55+08:00,http://www.jianshu.com/p/1306c4da1c88
YI_LIN,300行代码实现手写汉字识别,2017-04-18T17:25:54+08:00,http://www.jianshu.com/p/e4c429c8fe97
耿彪,从罗辑思维到得到来看，罗振宇的《终身学习》是“鸡汤”吗？,2017-11-17T09:58:35+08:00,http://www.jianshu.com/p/d12349ca241a
天机否,iOS安全攻与防(总篇),2017-09-13T11:06:39+08:00,http://www.jianshu.com/p/561fec0caa01
梓色扬光, 造假者正在利用AI和机器学习制造假货,2017-11-15T20:25:36+08:00,http://www.jianshu.com/p/cf0cc5ea5a34
北邮老土,百度推出了一款“不像百度”的智能音箱！（上）,2017-11-16T23:23:50+08:00,http://www.jianshu.com/p/51de231a67d3
ThoughtWorks中国,QA请勿忘初心,2017-11-10T11:30:21+08:00,http://www.jianshu.com/p/3b33979a16fb
Howie杨,关于AI学习方法的思考——产品经理入门人工智能,2017-09-29T09:44:58+08:00,http://www.jianshu.com/p/1260e0b9a42b
Roger_罗杰,一个半路出家程序猿的领悟,2017-06-09T13:50:11+08:00,http://www.jianshu.com/p/392674461e18
陶菜菜,不可思议的OOM,2017-10-30T14:12:00+08:00,http://www.jianshu.com/p/e574f0ffdb42
菜鸟学python,如何用Python写一个每分每时每天的定时程序,2017-02-10T11:35:50+08:00,http://www.jianshu.com/p/ab8d9e576ac4
傲看今朝,Subtotal函数：各种简单统计，用我就够了,2017-11-12T18:50:06+08:00,http://www.jianshu.com/p/06c64f2f47f6
和珏猫,Instruments性能检测,2016-07-22T14:24:40+08:00,http://www.jianshu.com/p/9e94e42cfb01
吴怼怼,请回答2017|知识付费篇：快速收割红利还是沉淀内容资产？,2017-11-04T13:07:53+08:00,http://www.jianshu.com/p/f54569ac0826
陆小飞,为什么程序员会跳楼,2017-09-20T03:21:18+08:00,http://www.jianshu.com/p/d97e0f34dab7
安肖雄,微信小程序教程入门篇 （3）：高仿一个漂亮的手机界面-极其详细-partA,2016-12-28T00:29:55+08:00,http://www.jianshu.com/p/e8e3fc03338b
亦枫,Android 详细分析AppBarLayout的五种ScrollFlags,2016-08-29T21:59:54+08:00,http://www.jianshu.com/p/7caa5f4f49bd
穿石郭壹,郭壹：这个游戏主播2016年净赚4亿多，是Youtube第一红人，比特朗普还红,2017-11-14T14:57:25+08:00,http://www.jianshu.com/p/8cb7546ff00e
小天使faith,IT工作里遇到的“坑”,2017-06-09T21:23:51+08:00,http://www.jianshu.com/p/dac7611178dc
jjs4500,你是否也曾误删/误覆盖过一些文件？,2016-11-08T21:42:53+08:00,http://www.jianshu.com/p/9f2ee517579d
庖丁开发,为什么淘宝有「购物车」和「立即购买」而京东只有「购物车」？,2017-01-03T09:25:57+08:00,http://www.jianshu.com/p/6b8d6a1515b7
齐修_qixiuss,图片延迟加载方案,2016-05-05T18:12:57+08:00,http://www.jianshu.com/p/dc5fd46ff22c
程序员联盟,Android探索之旅 | 为应用添加角标（Badge）,2017-01-07T01:56:35+08:00,http://www.jianshu.com/p/230736ba5e0d
程序员联盟,Linux探索之旅 | 第一部分第四课：磁盘分区+完成Ubuntu安装,2016-10-31T08:49:07+08:00,http://www.jianshu.com/p/53b8b76439d0
老黛,从前，有个宝宝叫支付宝，后来又有个宝宝叫蚂蚁聚宝,2017-06-09T11:44:39+08:00,http://www.jianshu.com/p/bb64d7e8f297
风铃无声江舟听雨,程序员的江湖：从黑木崖到回龙观,2017-11-14T14:12:02+08:00,http://www.jianshu.com/p/bf3e1aa59a86
小六六丶,Android百度地图开发的一些坑,2017-03-04T19:24:59+08:00,http://www.jianshu.com/p/f14c7736f479
精进Excel,神奇的Excel快速填充功能，到底有多牛逼？,2016-08-03T19:40:18+08:00,http://www.jianshu.com/p/63cb15028f86
互联网沈石头,2007-2017｜电商10年，进化从未停息,2017-11-05T15:22:04+08:00,http://www.jianshu.com/p/9af4fccc08c4
雨中沙漠,数据异构的武器 BINLOG+MQ,2017-11-15T18:31:53+08:00,http://www.jianshu.com/p/da2f1e52941b
Castie1,Server 入门后端你要学什么,2017-11-13T19:57:53+08:00,http://www.jianshu.com/p/ec78451ed312
Dely,iOS开发中的内存分配（堆和栈）,2016-10-14T16:22:11+08:00,http://www.jianshu.com/p/746c747e7e00
张东帅,iOS11适配-iPhone X,2017-09-27T11:55:02+08:00,http://www.jianshu.com/p/0ecdcc93a2b3
全能程序猿,CDN概念基本介绍,2017-11-14T14:06:06+08:00,http://www.jianshu.com/p/a64675c6b73b
J_Knight_,2016年10月求职记：iOS工作经验不到1年，在1个月内拿到了3个offer,2016-11-08T16:22:56+08:00,http://www.jianshu.com/p/087027dcc942
爻言,血泪教训，玩游戏一定要正版,2017-11-15T09:48:01+08:00,http://www.jianshu.com/p/93d8aaeafab7
